class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Taxi,0.450745642,0.20643872,-0.537685513,1,0.448104799,0.177524298,-0.499369204,1,0.451507241,0.181536913,-0.499313056,0.997366607,0.45516929,0.185325235,-0.499377906,1,0.433829129,0.164958104,-0.541777372,1,0.425965786,0.159697205,-0.541807294,0.997195601,0.418105841,0.154710561,-0.541922092,1,0.434526026,0.197460935,-0.274486005,0.999563873,0.382301807,0.161986142,-0.467429876,0.997941434,0.443396956,0.248274207,-0.448446602,0.997176409,0.421814919,0.232140243,-0.503597021,0.998809814,0.462837279,0.384166628,-0.139485747,0.999916196,0.259316385,0.372875839,-0.423552811,0.999743164,0.601619661,0.514404833,-0.038496315,0.999443829,0.19075796,0.679232299,-0.437074572,0.997288823,0.771789968,0.54026407,-0.22766757,0.996899962,0.236825019,0.965978503,-0.540101171,0.978105783,0.8140769,0.551470578,-0.256311864,0.991338372,0.242461756,1.065337777,-0.562810481,0.959467828,0.817109227,0.526627481,-0.320335805,0.993553638,0.274408132,1.045351148,-0.625826001,0.962358773,0.798772752,0.532093108,-0.262749642,0.99420023,0.277060151,1.00417614,-0.555595994,0.960311592,0.425092131,0.959396183,0.083759852,0.990897357,0.314750493,0.970548749,-0.082182191,0.993543625,0.444653332,1.322622418,0.224940225,0.325409144,0.317451537,1.317357183,0.011616511,0.651215732,0.424679816,1.640747547,0.643844366,0.016233936,0.321433187,1.636317492,0.426876634,0.019217877,0.408733189,1.692667842,0.676307797,0.056906536,0.310201466,1.695466399,0.455600202,0.048288155,0.465117782,1.753741622,0.53039366,0.008838942,0.371118605,1.748822331,0.264448404,0.004789043
Taxi,0.449166149,0.199201018,-0.496249735,1,0.446981966,0.172515675,-0.456658453,1,0.45059976,0.177175298,-0.456555367,0.999435961,0.454523563,0.18157272,-0.456632435,1,0.432305664,0.158619374,-0.499395519,1,0.424153268,0.15306966,-0.499437273,0.999355257,0.4160164,0.147805154,-0.499557406,1,0.433377743,0.196770504,-0.235742971,0.999858022,0.379871547,0.157712251,-0.429183006,0.999235749,0.441753566,0.243538395,-0.408723116,0.99893266,0.419099897,0.225782141,-0.464215457,0.999548852,0.457028478,0.386405945,-0.106169499,0.999895573,0.258859843,0.372853905,-0.396920979,0.999733627,0.594884694,0.510111272,0.009278499,0.999350369,0.193263203,0.675832093,-0.405226231,0.997435868,0.76875627,0.529974461,-0.159566104,0.995413005,0.239606097,0.96734035,-0.512536466,0.980339825,0.81258142,0.538424492,-0.190657765,0.987152636,0.244821042,1.068527102,-0.561544955,0.962163627,0.815420806,0.515652716,-0.25949344,0.990212619,0.277497202,1.050680876,-0.60959357,0.963226438,0.797368467,0.522600412,-0.195593551,0.99159652,0.280440152,1.009883523,-0.528054714,0.962196708,0.425262362,0.964295447,0.084034875,0.993384659,0.316801131,0.975784838,-0.082412474,0.996088028,0.45084542,1.323791146,0.218016267,0.252787828,0.320538282,1.323026896,0.010027794,0.626337528,0.429896683,1.647477388,0.626111388,0.013982863,0.326784045,1.640115499,0.409698099,0.018853445,0.413665146,1.698216558,0.657927394,0.055570029,0.313920557,1.70035243,0.437528074,0.053845357,0.472819507,1.75930655,0.528534055,0.008226775,0.377330273,1.751291752,0.258441091,0.005341493
Taxi,0.442528009,0.189704135,-0.486150354,1,0.441173375,0.162515476,-0.446044743,1,0.445308596,0.16723457,-0.445959002,0.997122586,0.449736178,0.171720818,-0.446047783,1,0.425511211,0.148526281,-0.489000231,1,0.417022467,0.14305678,-0.489053816,0.997465014,0.408544302,0.137885183,-0.489217699,1,0.430692434,0.188518107,-0.229434013,0.999197781,0.373915017,0.149085104,-0.418121248,0.997644484,0.437199205,0.234820053,-0.400593936,0.996599734,0.412826478,0.217124328,-0.45709911,0.998647511,0.459262222,0.384956092,-0.101801738,0.999794424,0.256041199,0.367526889,-0.392659485,0.999752104,0.593519807,0.506385624,0.00308352,0.999343216,0.194905728,0.672278166,-0.402231365,0.996445715,0.769207358,0.51473254,-0.146262676,0.995374739,0.239166349,0.965540588,-0.51139307,0.975201607,0.813033223,0.519101083,-0.17345807,0.98760426,0.244406149,1.066206217,-0.562372506,0.95408529,0.817032218,0.494266808,-0.240309879,0.990563273,0.276322186,1.050851345,-0.609160185,0.955952883,0.799333453,0.501720369,-0.181238979,0.992093861,0.279581457,1.010106921,-0.526901901,0.955791891,0.426630408,0.972146034,0.085690059,0.986738801,0.317283988,0.981675863,-0.084014431,0.990988553,0.441731781,1.326062202,0.214992836,0.122536674,0.316809744,1.334013224,0.004063734,0.426052004,0.423197597,1.650087357,0.595944464,0.005764311,0.323977888,1.649726391,0.402400076,0.006673965,0.407897949,1.702045918,0.624724925,0.028548885,0.309539109,1.705482006,0.426406711,0.025149727,0.4715496,1.762414932,0.490269512,0.003641969,0.374738842,1.752013683,0.244236112,0.001900964
Taxi,0.442249238,0.193101287,-0.483598858,1,0.44196862,0.165398687,-0.445041656,1,0.446247667,0.169857144,-0.444905668,0.999688745,0.450822115,0.174036667,-0.444962919,1,0.426053196,0.151874363,-0.484122038,1,0.417488337,0.146454036,-0.484191954,0.999713004,0.408932537,0.14127256,-0.484352738,1,0.432196051,0.190585554,-0.22617963,0.999907136,0.374969214,0.151645407,-0.402729928,0.999672651,0.436898321,0.23807022,-0.397662997,0.999517083,0.412365049,0.220391288,-0.448849291,0.999793351,0.461879879,0.384992808,-0.09885104,0.99985826,0.255363286,0.367988497,-0.375915945,0.999856591,0.595055759,0.505996227,0.008465914,0.999358118,0.19587341,0.672326148,-0.378257304,0.99616015,0.76756084,0.504615545,-0.146593213,0.995930374,0.238876134,0.968580544,-0.486228377,0.957592487,0.811692894,0.509235322,-0.174074277,0.989162564,0.241645783,1.068392992,-0.538251758,0.923193991,0.814739883,0.4845559,-0.24058795,0.991541862,0.271692306,1.05690372,-0.589736581,0.930309713,0.796082556,0.491802335,-0.181052104,0.99315393,0.277033746,1.0161798,-0.50668484,0.936158478,0.429646909,0.965584636,0.083748005,0.991300881,0.317234218,0.975369573,-0.081987396,0.994890094,0.447760522,1.335837603,0.169580683,0.19998087,0.318813235,1.33498621,-0.024104392,0.485262185,0.430234671,1.668017387,0.536779046,0.008009004,0.324979305,1.665254712,0.350670516,0.009974459,0.414786875,1.720209718,0.564596176,0.033803325,0.310013562,1.723775625,0.374815285,0.031115044,0.477058262,1.7862432,0.420066774,0.004632949,0.37793678,1.777377486,0.189027697,0.002731163
Taxi,0.442027986,0.191361442,-0.515760303,1,0.441805184,0.163621321,-0.4729653,1,0.446296275,0.168213144,-0.472843945,0.999682665,0.451062381,0.172546476,-0.47288847,1,0.425227642,0.149814114,-0.513213098,1,0.416398376,0.144342184,-0.513232589,0.999736965,0.407571405,0.139138684,-0.513383925,1,0.432881832,0.189464524,-0.237249106,0.99987936,0.373708934,0.149835125,-0.418503046,0.999708831,0.437410444,0.236521676,-0.424152374,0.999396682,0.412011147,0.218740314,-0.476949841,0.999746501,0.462669611,0.385592103,-0.099347413,0.99986136,0.256703317,0.368181139,-0.400197357,0.999836445,0.596055031,0.507136643,-0.002139097,0.999387503,0.204415828,0.673522413,-0.41191262,0.996502995,0.768527865,0.496922433,-0.176498353,0.995316505,0.243170574,0.972088456,-0.541576505,0.964881778,0.812364459,0.498277783,-0.208351925,0.987534761,0.245470971,1.072688103,-0.605541408,0.932515979,0.815118313,0.470063895,-0.27630353,0.990582585,0.274159014,1.062866807,-0.655927181,0.93736887,0.796984851,0.477097958,-0.212425426,0.992573738,0.279851437,1.021636248,-0.563268423,0.9402197,0.428338617,0.969213545,0.087860323,0.987186909,0.316653401,0.977439642,-0.085958004,0.989847958,0.443907887,1.357203364,0.177308485,0.119060032,0.316063613,1.338826299,-0.038689237,0.448321313,0.429613829,1.689715266,0.535849571,0.004482729,0.324031323,1.684446692,0.332935989,0.006428127,0.414577425,1.74424541,0.561827123,0.024611227,0.307064891,1.74546051,0.356647223,0.024628885,0.477152646,1.799419999,0.418150365,0.002888079,0.372146845,1.795553923,0.16806443,0.001789926
Taxi,0.438453376,0.194044217,-0.420999527,1,0.437917888,0.166442454,-0.381599903,1,0.442516714,0.170839176,-0.381495833,0.999027491,0.447420597,0.174986571,-0.381585479,1,0.421128571,0.153376266,-0.420034319,1,0.412297785,0.148161173,-0.420128435,0.999196231,0.403495848,0.143201053,-0.420313597,1,0.429991782,0.191351682,-0.169963598,0.999692917,0.370411724,0.152860835,-0.344643414,0.999180973,0.434775025,0.239329785,-0.338856757,0.998468459,0.409332663,0.222494885,-0.389083505,0.999328256,0.461395115,0.387676358,-0.049040604,0.999694943,0.256388605,0.368625969,-0.327697605,0.999680996,0.597041667,0.506210506,0.066940621,0.997990251,0.204515383,0.67573303,-0.314525068,0.992613077,0.768131495,0.49598822,-0.082229778,0.989205599,0.239023715,0.970261037,-0.427125514,0.940167427,0.812102795,0.499793082,-0.107416078,0.976239562,0.241125852,1.070166469,-0.475012779,0.903070688,0.813625157,0.471623987,-0.171631023,0.982334852,0.267597735,1.058142424,-0.529792964,0.914313912,0.795236468,0.478205115,-0.116073027,0.986085534,0.273519218,1.018180728,-0.448935181,0.919167638,0.426919609,0.970853329,0.088078283,0.974484384,0.314368218,0.980925739,-0.086239085,0.984129667,0.44425717,1.367699504,0.1530893,0.072229803,0.315063179,1.341533184,-0.05932774,0.303769112,0.42984286,1.702565908,0.498202175,0.00314623,0.32360822,1.699368834,0.276733041,0.005758445,0.415529817,1.755811095,0.523269236,0.016856479,0.307654291,1.760353208,0.296921194,0.020017534,0.477220774,1.815307736,0.381179273,0.00193613,0.373598397,1.810739636,0.111752406,0.001530029
Taxi,0.437437952,0.194512412,-0.465211004,1,0.43773064,0.166674346,-0.425372034,1,0.442403704,0.171580777,-0.425249904,0.999912977,0.447372586,0.176302761,-0.425293148,1,0.420769542,0.153809875,-0.464570373,1,0.41183883,0.148583397,-0.464675814,0.999913692,0.402920187,0.143515348,-0.464856476,1,0.429736137,0.193772018,-0.19694975,0.999966025,0.369465828,0.152848184,-0.375516355,0.999856234,0.43317312,0.239483193,-0.375419229,0.999805868,0.407299042,0.222692996,-0.427036852,0.999914885,0.459333479,0.387336195,-0.059087388,0.99986732,0.252886832,0.368866295,-0.346098959,0.99979192,0.593934298,0.502408028,0.065368742,0.999192297,0.205661327,0.683314681,-0.341473818,0.995406389,0.7667436,0.488863707,-0.103123806,0.996955276,0.238582179,0.979578078,-0.454151928,0.963929474,0.811915994,0.494774789,-0.133575559,0.991975129,0.240890071,1.079403043,-0.50807637,0.936533809,0.812720418,0.467694342,-0.202680275,0.993826568,0.26720041,1.06753242,-0.563897312,0.944408655,0.793474793,0.475275517,-0.139352918,0.995019436,0.273441851,1.028559566,-0.476787478,0.950153947,0.425828516,0.970139563,0.087904297,0.978590488,0.309073001,0.980683744,-0.086092368,0.98879844,0.445577085,1.365549684,0.147429734,0.221983284,0.312573165,1.342112303,-0.050424475,0.524516225,0.429253399,1.692895532,0.528509676,0.009878316,0.320789963,1.693277359,0.325106859,0.017823428,0.41463685,1.745004654,0.557523012,0.037544977,0.304873407,1.753545165,0.348834962,0.042709857,0.477106512,1.808878899,0.400403649,0.005961654,0.37360841,1.803387165,0.144341856,0.004657521
Taxi,0.434687793,0.194223866,-0.460747868,1,0.435134083,0.166869268,-0.419551462,1,0.43980059,0.171791002,-0.419439644,0.998936832,0.444758177,0.176520929,-0.419497102,1,0.418242842,0.153834447,-0.457080603,1,0.409476578,0.148561522,-0.457131952,0.998775303,0.400713921,0.14346084,-0.457249641,1,0.427976549,0.193972588,-0.191505805,0.999685764,0.368144095,0.152822152,-0.362693727,0.998799562,0.430841744,0.239087746,-0.372317702,0.998909831,0.405449957,0.221807644,-0.421938032,0.999382615,0.459267765,0.385575145,-0.056456424,0.999858499,0.252133548,0.367995679,-0.341628015,0.99977845,0.594811797,0.501840472,0.054950316,0.99889791,0.207727507,0.679739952,-0.348248988,0.992331743,0.768155754,0.494877458,-0.106593654,0.995183647,0.239070088,0.977037787,-0.464502484,0.934698343,0.81360662,0.502345085,-0.138434932,0.988236725,0.241053462,1.076896191,-0.518161595,0.89294523,0.814490497,0.475881904,-0.204654619,0.990946531,0.267882645,1.066571951,-0.573425293,0.905929565,0.794838309,0.482443482,-0.142366379,0.993035614,0.274008006,1.027448297,-0.487196356,0.918166518,0.423660815,0.970795691,0.087401487,0.986495614,0.305820405,0.978812635,-0.085544862,0.989708841,0.434086144,1.373284698,0.108606383,0.104470082,0.306648493,1.344361067,-0.101476148,0.335986465,0.423924118,1.710635066,0.443843603,0.003423847,0.311571866,1.707456946,0.232983068,0.005774705,0.411509991,1.765051484,0.467729419,0.01645739,0.296171308,1.770068645,0.25118795,0.018912273,0.466456711,1.829590678,0.305277526,0.001906561,0.363392085,1.820651412,0.042883806,0.001365423
Taxi,0.434419632,0.195407629,-0.478914022,1,0.435115248,0.168108866,-0.439589918,1,0.439774573,0.172834903,-0.439482987,0.99930644,0.444799989,0.177341998,-0.439553976,1,0.418036997,0.155094326,-0.473555565,1,0.409172833,0.149740666,-0.473662227,0.999355853,0.400299877,0.144600973,-0.473793268,1,0.428732932,0.194056273,-0.21087043,0.999816477,0.368111193,0.153653845,-0.37179336,0.999159217,0.430842072,0.239325255,-0.390672028,0.999146104,0.405294329,0.222087622,-0.435068369,0.999605834,0.460103899,0.381763488,-0.066294529,0.999809563,0.252499074,0.368928075,-0.352604091,0.999612033,0.594869137,0.504331768,0.052256912,0.997643769,0.21539247,0.686914742,-0.358038276,0.986601293,0.76771915,0.495063901,-0.148406804,0.993713319,0.240138963,0.978025138,-0.472528458,0.905271053,0.813509941,0.503019094,-0.178585887,0.986337364,0.241105407,1.074727654,-0.524620235,0.859863281,0.814865768,0.476987004,-0.243104249,0.98936975,0.267243832,1.065048337,-0.579704404,0.882346332,0.794528127,0.483686924,-0.182387561,0.991805792,0.274028271,1.026527643,-0.494765103,0.900879681,0.423616946,0.968136072,0.087314449,0.984413266,0.305838197,0.978272438,-0.085462317,0.987898767,0.438936949,1.369429111,0.144450545,0.163052678,0.307100773,1.345301509,-0.064357847,0.350516647,0.427378803,1.69805479,0.490398943,0.007580903,0.312201083,1.700004101,0.285175622,0.010285456,0.41388455,1.75032413,0.516100705,0.029276768,0.296916336,1.760735393,0.306733996,0.03309967,0.469493955,1.819630623,0.3639974,0.004335835,0.364449084,1.814988732,0.116072215,0.002766855
Taxi,0.43518877,0.197884604,-0.350586444,1,0.434280455,0.169470847,-0.317514569,1,0.438197911,0.173513636,-0.317532599,0.992354989,0.442418486,0.177361563,-0.317667037,1,0.418843806,0.158216819,-0.358689636,1,0.410441101,0.153448448,-0.358773142,0.991962254,0.401974767,0.148903474,-0.358913749,1,0.425008208,0.194242969,-0.131214231,0.998427868,0.36940378,0.15964365,-0.316719443,0.991262674,0.430713356,0.242072359,-0.276413739,0.983516753,0.406784296,0.227232471,-0.329987764,0.992089987,0.456595331,0.386459768,-0.002539472,0.999585092,0.252643287,0.378911793,-0.315107763,0.999517083,0.594597697,0.521571636,0.1285716,0.991011262,0.217510939,0.693817616,-0.320588648,0.960366547,0.768754601,0.518111408,-0.02281772,0.983076692,0.240177304,0.980932355,-0.426626623,0.815854907,0.814340293,0.527090311,-0.049593918,0.966320753,0.240941525,1.075974226,-0.473956198,0.7704404,0.81596154,0.496585459,-0.111425437,0.974374592,0.265789837,1.065553069,-0.527063489,0.799002886,0.795950413,0.501573086,-0.057389073,0.981036544,0.273179531,1.027069688,-0.44891423,0.827897549,0.420855045,0.996940792,0.094690792,0.975927114,0.307628483,1.002310634,-0.092732586,0.984556198,0.432932913,1.403396845,0.157013044,0.027701944,0.308918059,1.373061299,-0.075700454,0.121629573,0.42670536,1.730252743,0.506063223,0.001388662,0.315293133,1.72638917,0.255647212,0.002873906,0.413255751,1.782860875,0.531978846,0.007268807,0.299972713,1.785459757,0.27691561,0.012507267,0.472488016,1.843106031,0.38492319,0.000850402,0.368364155,1.838465571,0.100880101,0.000751719
Taxi,0.427339256,0.197660744,-0.391784459,1,0.428554386,0.16905269,-0.351990759,1,0.433446556,0.173217714,-0.351960033,0.998721302,0.438593388,0.177215338,-0.35206756,1,0.411409467,0.157400593,-0.388640791,1,0.402811915,0.152536601,-0.388733685,0.998216212,0.394185245,0.147914782,-0.388920784,1,0.424630225,0.19413738,-0.141737014,0.999706447,0.364227057,0.158710629,-0.305483311,0.996895313,0.426148742,0.24198094,-0.309782594,0.99808538,0.400640339,0.226529181,-0.357035935,0.999067485,0.457540423,0.382353365,-0.000620311,0.999716461,0.252823144,0.3790057,-0.299002916,0.999070585,0.596065402,0.522783816,0.136759549,0.996344984,0.218674734,0.697216272,-0.294243932,0.96318239,0.769200861,0.537159801,-0.021703845,0.994745851,0.235320359,0.980943143,-0.378754318,0.835885942,0.814813495,0.553031683,-0.054344416,0.988528788,0.232052892,1.076487184,-0.421035856,0.785738468,0.816281199,0.524042606,-0.12055929,0.990829587,0.256248772,1.066286206,-0.479597986,0.815909266,0.795632243,0.530203521,-0.057236888,0.992755473,0.266302466,1.027822971,-0.403416961,0.850945175,0.421735227,0.996288657,0.094669372,0.974705637,0.305957288,1.001445055,-0.092717543,0.988061666,0.450864464,1.399411559,0.152083158,0.111931011,0.310434371,1.374719381,-0.081802286,0.241018206,0.436712027,1.730157614,0.509248137,0.004570617,0.3164289,1.727402091,0.277194411,0.007647751,0.420228809,1.781504512,0.536812603,0.015795158,0.302760243,1.786916971,0.300809234,0.019891821,0.477929831,1.845064282,0.417922109,0.002610361,0.368264616,1.840536356,0.115072623,0.002369262
Taxi,0.42129907,0.205607474,-0.392681897,1,0.425408602,0.176361665,-0.359217465,1,0.430939019,0.180705339,-0.359232843,0.997081697,0.436672032,0.184828162,-0.359369636,1,0.407474369,0.163704813,-0.389977396,1,0.398804367,0.158167437,-0.390040249,0.996145844,0.390108526,0.152895898,-0.390213758,1,0.424627692,0.200147822,-0.168475181,0.999316454,0.362281024,0.160751253,-0.311914593,0.994525075,0.421743065,0.248774767,-0.312924653,0.997327566,0.395077735,0.232009903,-0.360450923,0.998641312,0.458626449,0.378631085,-0.029110381,0.999816358,0.252845347,0.38038525,-0.295758694,0.998924673,0.597172439,0.519726098,0.099518582,0.996580184,0.222168207,0.701925218,-0.283873975,0.907039106,0.769340158,0.544851661,-0.037242949,0.993569374,0.235211015,0.983570337,-0.344381362,0.654758215,0.81628418,0.561647832,-0.066719726,0.985937178,0.231695488,1.075121403,-0.375985205,0.594728649,0.816837788,0.539096594,-0.13151072,0.988638997,0.25370127,1.066568613,-0.435863197,0.645110726,0.795110822,0.547624111,-0.072280221,0.991023302,0.264848322,1.032376647,-0.369423062,0.711952806,0.422038376,0.994422972,0.084954612,0.967482328,0.305640519,0.99989754,-0.083024092,0.979585409,0.451382548,1.398043633,0.151325956,0.088203005,0.312219322,1.374401808,-0.063470051,0.129028916,0.43705672,1.724447608,0.506698966,0.005263188,0.316721678,1.72606349,0.281664371,0.006768206,0.421292216,1.775999308,0.532825112,0.018723823,0.304328322,1.784517884,0.305093825,0.022723522,0.477674425,1.844422936,0.403521478,0.003126877,0.367056757,1.840921044,0.139138043,0.002276422
Taxi,0.422577322,0.205583781,-0.42552191,1,0.426160336,0.176627904,-0.384114265,1,0.431565702,0.181009591,-0.384031266,0.996168911,0.437205225,0.185133994,-0.383991808,1,0.408391863,0.163621962,-0.424132973,1,0.399672389,0.157925844,-0.424255371,0.995731771,0.390937686,0.152497888,-0.424486548,1,0.424553692,0.200156406,-0.178832889,0.999191105,0.362097085,0.160299569,-0.339678824,0.995096266,0.421652228,0.248701394,-0.334881037,0.997099161,0.395234942,0.231522307,-0.390785128,0.998699307,0.458457083,0.376018345,-0.044287976,0.999829888,0.252381623,0.378115982,-0.313545793,0.999526501,0.596731544,0.51938206,0.044453081,0.99687165,0.222060323,0.69888258,-0.306045592,0.959592044,0.769191563,0.544282734,-0.102616072,0.991108656,0.234202459,0.979490221,-0.398150682,0.73382014,0.816994667,0.559619367,-0.126710072,0.980517745,0.229887247,1.067960501,-0.439657837,0.65112251,0.817209542,0.538659155,-0.18609269,0.984785736,0.249104306,1.06426096,-0.499785513,0.703142405,0.794770658,0.545560598,-0.13406013,0.98800534,0.26078856,1.030892253,-0.422561824,0.751318276,0.421535432,0.984458685,0.08242093,0.960338414,0.305198282,0.989751518,-0.080472492,0.96945411,0.446819842,1.392754793,0.144319654,0.063379973,0.309275329,1.372047305,-0.061671667,0.131763473,0.435721934,1.719316483,0.495835871,0.003079508,0.309699863,1.722686052,0.293019503,0.004189507,0.420564175,1.772135735,0.52310425,0.013699951,0.296835989,1.782658577,0.316565067,0.015901668,0.473598868,1.836171985,0.382324874,0.001566007,0.356024146,1.830784917,0.137481436,0.001069008
Taxi,0.423690021,0.20156163,-0.410830826,1,0.426906437,0.169733509,-0.365570486,1,0.432492167,0.173487321,-0.365496635,0.999431431,0.438209772,0.176987648,-0.365580529,1,0.407827377,0.158201978,-0.402379453,1,0.398423374,0.15309298,-0.402498394,0.999196708,0.388958007,0.148220643,-0.402706057,1,0.42489773,0.192165434,-0.137444824,0.999822199,0.358817577,0.15684095,-0.297166169,0.9986099,0.42294693,0.245318562,-0.320130646,0.999044955,0.39547807,0.23013176,-0.368387818,0.99932909,0.458743185,0.376471996,0.008842268,0.999850392,0.251835227,0.378058583,-0.290383577,0.99949801,0.59702009,0.528856754,0.125144973,0.993979096,0.221131772,0.69810015,-0.303732306,0.980261803,0.769311786,0.551961064,-0.04141257,0.986885786,0.227182508,0.983120024,-0.390128672,0.852595627,0.816765904,0.565120637,-0.073563375,0.97423619,0.221155807,1.068740726,-0.429326385,0.777393222,0.817118049,0.540956438,-0.134556979,0.979754746,0.242456868,1.065745711,-0.484239757,0.804767072,0.794772983,0.546056986,-0.076192334,0.983762503,0.254332304,1.033192992,-0.413280159,0.841571867,0.421653986,0.988783419,0.083008401,0.977574289,0.304985136,0.992446244,-0.081050061,0.980802536,0.444692314,1.395715117,0.14213787,0.103415318,0.30682826,1.375394225,-0.076996371,0.334049642,0.434894979,1.720966935,0.518490076,0.003662332,0.307543546,1.723325491,0.292342395,0.006217882,0.41998896,1.775104403,0.546261549,0.015106631,0.295090795,1.783733845,0.316977143,0.018382691,0.470244229,1.836259604,0.38878113,0.002109231,0.350722164,1.833601356,0.125505239,0.00173345
Taxi,0.422090143,0.197665811,-0.39905706,1,0.425578266,0.16587463,-0.361831009,1,0.431470543,0.169582337,-0.361797869,0.995713949,0.437562078,0.173024297,-0.361918449,1,0.406089962,0.154590413,-0.395693123,1,0.396574497,0.149600491,-0.395866722,0.994296253,0.38703388,0.144854277,-0.396098256,1,0.425398201,0.189235955,-0.156356737,0.998876989,0.356969893,0.154593155,-0.306153715,0.98957181,0.422205627,0.242361411,-0.317729026,0.996226549,0.393879503,0.227712929,-0.360764027,0.997945726,0.459857941,0.374679834,-0.01890653,0.999709904,0.250985324,0.377926797,-0.296735436,0.999013424,0.594856858,0.528582275,0.106866017,0.995695949,0.217220351,0.698791921,-0.29773432,0.954924107,0.762494206,0.556953251,-0.021588497,0.993059516,0.211022094,0.983639777,-0.321841389,0.779462337,0.809297383,0.572610676,-0.042331133,0.986526668,0.201804668,1.074147344,-0.332262516,0.716805816,0.811007857,0.550537646,-0.10246186,0.989261627,0.218384266,1.065877676,-0.395884782,0.757369936,0.787702918,0.557400584,-0.053736974,0.991274953,0.233278871,1.039425731,-0.345883131,0.813599408,0.422437608,0.988540113,0.081016816,0.97503531,0.303069472,0.992504776,-0.079162985,0.982075274,0.448484123,1.387255788,0.129682451,0.210934997,0.308864892,1.375501752,-0.082516007,0.278344214,0.437069505,1.711894274,0.502070785,0.013273301,0.310351193,1.723111868,0.292454541,0.010549962,0.422446012,1.760278821,0.531253994,0.035968058,0.297181964,1.780050993,0.321546078,0.023148315,0.473071188,1.838461757,0.388853014,0.006899903,0.351445496,1.837156653,0.164242476,0.003373349
Taxi,0.420544237,0.190976754,-0.396257311,1,0.423960537,0.159993902,-0.355162978,1,0.429998547,0.163532823,-0.355127543,0.997523248,0.436273277,0.166783556,-0.355258346,1,0.404182583,0.149185255,-0.391732514,1,0.394746304,0.144480169,-0.391875744,0.996918082,0.385305226,0.140031606,-0.392115682,1,0.425416142,0.182661593,-0.147993535,0.999386311,0.356166661,0.150406018,-0.303449959,0.995523214,0.422020137,0.236081108,-0.31221962,0.996719897,0.393537372,0.222110242,-0.358997285,0.998256385,0.460709631,0.376464427,0.005885636,0.999785125,0.251719862,0.376573235,-0.300046951,0.999405503,0.597661853,0.533152878,0.151427776,0.993605494,0.210141271,0.703330815,-0.30931738,0.971756339,0.767749667,0.558264852,0.007557889,0.993207276,0.206226751,0.990661621,-0.366800219,0.833776593,0.812464595,0.573340833,-0.022694191,0.987171233,0.1975687,1.086864471,-0.396363676,0.774649501,0.816140294,0.549927473,-0.081950642,0.989553332,0.21796003,1.0770365,-0.454653352,0.805918038,0.793879628,0.556354284,-0.026224473,0.991633892,0.231618211,1.043635726,-0.390896022,0.8516922,0.423650652,0.999567509,0.086819917,0.990199268,0.305523962,1.003919601,-0.085193582,0.990305901,0.447242588,1.412966967,0.159010753,0.148901835,0.307152689,1.394909978,-0.084626302,0.412454814,0.432130516,1.745132923,0.543217421,0.007366645,0.308000028,1.749916196,0.286744535,0.01126883,0.417268097,1.795975924,0.571585536,0.025092244,0.294784129,1.808419347,0.31338203,0.032506172,0.470676512,1.867962003,0.426217705,0.00393767,0.34919095,1.864545584,0.14433068,0.002991431
